A4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1220,1680,1027,396,331,226,235,308,407,468,497,476,413,338,272,216,179,141
260,30957,2898,1866,634,400,273,301,431,589,710,784,786,703,577,469,384,323,263
280,OVER,28910,1049,411,316,221,224,318,442,568,651,672,612,536,445,378,321,270
300,OVER,OVER,1334,293,294,222,203,228,295,371,430,443,422,376,319,279,232,208
320,8401889,OVER,OVER,1690,286,212,164,151,156,167,164,172,159,138,115,103,88,78
340,-7,OVER,OVER,OVER,15047,197,161,125,107,90,73,58,42,27,23,14,11,1
360,-37,377,OVER,OVER,OVER,19869,200,159,147,121,95,68,43,28,18,6,8,-8
380,-107,-142,4436,OVER,OVER,OVER,3391,141,141,118,94,70,47,29,17,1,2,5
400,-263,-186,-103,1246,OVER,OVER,OVER,562,118,122,86,64,54,24,8,7,-3,-16
420,-244,-124,-128,-62,124,OVER,OVER,OVER,243,98,79,59,41,22,13,1,-2,-10
440,-224,-40,-81,-52,-36,45,OVER,OVER,OVER,204,54,47,29,18,7,-1,-9,-10
460,-281,-152,-96,-44,-29,-7,840,OVER,OVER,OVER,115,40,23,13,3,-2,-1,-19
480,-137,-87,-103,-67,-2,-6,14,8611,OVER,OVER,OVER,108,15,4,5,-5,-9,-22
500,-411,16,-133,-55,-61,-38,-24,-7,11094,OVER,OVER,OVER,62,11,3,-4,-6,-18
