A11,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1012,1474,954,425,344,265,284,373,473,557,587,574,508,406,325,268,220,186
260,17506,2640,1770,648,410,301,359,517,698,860,944,944,836,696,572,468,392,324
280,OVER,16871,953,402,328,238,255,374,524,655,752,782,738,626,526,447,384,330
300,OVER,OVER,785,252,303,207,199,244,325,418,475,513,481,424,366,325,275,244
320,6790938,OVER,OVER,974,291,174,143,137,148,166,181,183,173,154,132,117,112,98
340,166,OVER,OVER,OVER,9395,183,126,96,81,78,62,57,43,32,24,23,20,16
360,-10,808,OVER,OVER,OVER,10301,156,117,109,87,70,54,38,26,26,11,19,11
380,95,63,6503,OVER,OVER,OVER,2317,136,108,89,69,55,40,28,17,11,16,5
400,109,67,58,1565,OVER,OVER,OVER,410,103,100,74,52,39,26,14,15,14,10
420,130,84,12,42,179,OVER,OVER,OVER,203,82,69,51,33,24,18,6,5,26
440,42,-2,27,9,13,42,OVER,OVER,OVER,160,47,38,25,23,14,6,1,11
460,-3,30,-23,10,-19,17,750,OVER,OVER,OVER,95,29,38,22,20,11,10,13
480,-4,39,65,14,31,16,20,6887,OVER,OVER,OVER,83,19,18,20,6,6,21
500,178,13,-13,49,-13,11,12,6,10019,OVER,OVER,OVER,74,16,16,15,12,20
