B3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1145,1959,1351,529,362,232,236,299,387,445,466,457,400,328,262,214,183,147
260,16354,3787,2569,873,484,292,308,415,551,672,731,715,647,543,443,363,306,257
280,6047633,17323,1219,490,341,219,224,299,409,514,592,609,557,486,405,349,298,247
300,OVER,OVER,792,314,332,231,196,221,281,343,385,397,383,334,286,255,217,192
320,2255506,OVER,OVER,1110,388,255,184,162,155,157,164,164,152,132,115,94,91,77
340,166,3132848,OVER,OVER,12390,269,198,168,138,101,87,65,44,32,32,24,22,12
360,87,277,4557584,OVER,OVER,16929,272,228,194,164,114,86,55,40,33,19,18,13
380,78,3,1504,3847341,OVER,OVER,3061,200,184,151,121,99,59,35,32,26,19,11
400,-29,54,88,550,3759241,OVER,OVER,405,148,147,107,96,59,45,35,28,17,27
420,231,-15,47,33,105,1388541,OVER,OVER,227,109,99,81,66,42,38,19,22,38
440,61,3,63,39,11,30,OVER,OVER,OVER,205,64,61,47,37,32,24,19,25
460,-22,41,44,41,24,7,198,OVER,OVER,OVER,124,44,42,33,26,11,20,17
480,113,33,28,37,20,6,25,1733,OVER,OVER,OVER,94,33,23,23,14,21,17
500,250,107,9,131,21,25,14,4,2663,OVER,OVER,OVER,79,29,28,23,20,13
