B5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1166,2001,1348,515,367,238,243,308,392,460,480,471,411,335,269,217,184,153
260,16847,3814,2561,865,468,285,297,413,560,669,741,735,662,552,450,370,306,261
280,6119474,19297,1250,497,342,233,216,300,416,521,603,611,574,494,413,364,299,261
300,OVER,OVER,844,311,331,233,199,222,287,342,386,415,387,335,288,253,227,198
320,2377974,OVER,OVER,1127,367,238,173,147,144,153,160,163,153,132,113,100,92,83
340,27,3289664,OVER,OVER,11934,237,172,145,110,96,65,61,49,33,30,26,20,21
360,50,210,4913386,OVER,OVER,15601,211,172,145,124,92,74,53,35,22,14,19,17
380,-3,88,1611,4133145,OVER,OVER,2874,150,141,126,103,68,52,39,30,23,17,7
400,160,124,83,436,4001139,OVER,OVER,387,120,120,89,70,55,41,27,26,23,16
420,244,23,43,18,82,1503671,OVER,OVER,214,93,79,59,51,40,28,33,20,6
440,24,13,67,17,17,27,OVER,OVER,OVER,185,49,49,35,24,26,13,8,15
460,130,30,40,2,20,17,224,OVER,OVER,OVER,125,31,39,23,13,10,18,10
480,219,109,66,34,25,18,23,2088,OVER,OVER,OVER,95,31,16,24,15,6,2
500,-76,187,-7,50,-7,18,17,16,2394,OVER,OVER,OVER,82,33,30,20,17,3
