G8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,23296,47551,33242,12544,5375,1408,460,246,191,150,114,83,59,39,32,21,17,22
260,109960,80743,56350,20791,8407,2035,600,299,222,176,145,111,86,51,37,25,19,28
280,OVER,199927,99576,40840,20599,5995,1821,720,423,291,201,147,108,70,46,32,29,39
300,OVER,OVER,111666,71424,48836,17145,5586,2095,1116,662,416,272,174,109,76,52,36,49
320,OVER,OVER,OVER,63192,50928,20171,7334,2985,1618,967,598,387,240,145,94,69,57,64
340,465,OVER,OVER,OVER,52552,12151,6042,3211,2032,1331,876,568,360,225,149,102,65,86
360,8,1755,OVER,OVER,OVER,44178,4776,3331,2462,1758,1190,802,511,311,192,126,101,118
380,-28,5,15027,OVER,OVER,OVER,9438,1970,1647,1230,896,610,382,247,142,105,75,119
400,171,-22,42,4308,OVER,OVER,OVER,1891,883,755,562,399,279,184,113,86,65,160
420,0,-46,-5,7,476,OVER,OVER,OVER,751,409,358,267,194,142,103,71,71,195
440,-48,0,-4,13,15,120,OVER,OVER,OVER,552,215,220,155,113,79,55,66,221
460,-20,79,12,17,7,8,1485,OVER,OVER,OVER,327,145,140,98,65,60,55,173
480,-158,44,-13,28,15,17,41,13822,OVER,OVER,OVER,267,83,82,74,43,66,150
500,91,109,-24,34,26,0,20,7,14867,OVER,OVER,OVER,198,48,61,63,49,125
