B4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,108352,140568,93446,38833,18139,7341,3964,2931,2371,1971,1530,1179,802,543,375,253,197,236
260,153211,203935,140049,58908,27009,10104,5106,3657,2977,2525,2041,1667,1187,793,553,382,290,360
280,OVER,390728,254938,117459,61663,24484,11247,6342,4201,3166,2335,1813,1276,854,598,421,333,424
300,OVER,OVER,208568,143270,101617,47250,22333,11946,7215,4919,3238,2324,1522,996,697,488,392,513
320,OVER,OVER,OVER,90277,78820,43816,23755,13743,8607,5953,3969,2855,1863,1210,835,580,446,579
340,5509,OVER,OVER,OVER,36439,27188,19914,14729,10763,8035,5624,4120,2708,1759,1196,819,615,752
360,-26,2491,OVER,OVER,OVER,17704,16080,14516,11964,9583,6949,5183,3386,2185,1469,981,761,999
380,0,20,1626,OVER,OVER,OVER,8357,7691,7204,6189,4685,3524,2337,1521,1007,688,569,1014
400,4,-6,43,1533,OVER,OVER,OVER,7532,3403,3212,2510,2010,1411,949,661,464,415,1066
420,-3,-2,4,23,1475,OVER,OVER,OVER,3454,1484,1488,1213,934,689,517,404,417,1463
440,2,9,-3,2,19,903,OVER,OVER,OVER,3773,762,949,720,520,403,312,382,1478
460,-15,-1,-8,2,16,45,1524,OVER,OVER,OVER,1937,618,672,485,334,265,337,1278
480,-14,-11,9,8,38,74,155,2934,OVER,OVER,OVER,1262,397,368,363,249,296,974
500,-15,-9,6,10,9,15,27,96,2265,OVER,OVER,OVER,761,195,244,268,269,778
