B4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,16912,35938,25749,9871,4270,1139,402,215,167,134,102,74,54,34,23,17,16,14
260,81318,71640,53399,19867,8103,1962,599,295,227,178,144,110,76,47,32,24,17,23
280,OVER,192499,99325,40976,20452,5948,1809,721,436,295,209,145,104,69,47,33,25,32
300,OVER,OVER,110291,70430,48001,16675,5649,2108,1134,667,423,275,170,108,71,50,41,37
320,OVER,OVER,OVER,60524,49859,19693,7380,3026,1670,991,607,393,244,155,96,62,53,62
340,299,OVER,OVER,OVER,49411,12249,6070,3194,2030,1324,870,578,361,223,133,94,69,66
360,-18,1039,OVER,OVER,OVER,37707,4777,3259,2408,1705,1151,772,489,303,187,125,86,103
380,123,8,10993,OVER,OVER,OVER,9347,1884,1569,1191,848,587,364,232,146,93,64,104
400,185,-44,28,3358,OVER,OVER,OVER,1962,845,702,527,381,274,161,106,54,56,118
420,-37,-39,20,21,411,OVER,OVER,OVER,708,390,356,254,180,124,88,54,56,159
440,-49,-12,2,-3,3,110,OVER,OVER,OVER,544,205,199,138,101,60,55,48,189
460,63,93,32,10,-11,-8,1113,OVER,OVER,OVER,312,131,128,89,68,48,44,150
480,38,4,11,-38,31,6,37,14383,OVER,OVER,OVER,229,81,72,67,49,39,134
500,-132,21,-24,22,-13,16,2,15,13967,OVER,OVER,OVER,186,53,59,58,59,126
