C4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,125442,151894,96590,37873,16680,5890,2705,1715,1307,1100,874,693,505,366,263,203,176,323
260,178598,234731,159373,65589,28589,9646,4044,2315,1690,1398,1112,944,701,476,354,265,235,461
280,OVER,420502,277973,128009,67042,25568,10533,5319,3225,2317,1689,1331,956,655,481,353,317,642
300,OVER,OVER,220853,151220,104839,47329,21736,11034,6294,4147,2736,2002,1322,889,630,460,408,736
320,OVER,OVER,OVER,93482,79982,42892,22181,12370,7468,5048,3343,2443,1619,1068,746,530,462,844
340,5973,OVER,OVER,OVER,35239,24503,17206,12261,8732,6464,4508,3387,2246,1485,1026,739,625,1137
360,252,2592,OVER,OVER,OVER,15631,13158,11606,9388,7493,5418,4104,2729,1776,1217,852,757,1518
380,292,144,1891,OVER,OVER,OVER,7616,6397,5749,4945,3710,2877,1933,1279,897,643,621,1684
400,380,163,150,1927,OVER,OVER,OVER,7877,2942,2786,2178,1800,1312,912,665,493,561,1909
420,270,125,97,89,1626,OVER,OVER,OVER,3775,1472,1458,1225,978,745,576,454,577,2477
440,190,101,65,51,62,1064,OVER,OVER,OVER,4162,844,1011,809,585,465,365,516,2337
460,183,90,68,58,61,73,1459,OVER,OVER,OVER,2155,762,810,578,426,344,467,1956
480,240,110,81,75,84,109,189,2949,OVER,OVER,OVER,1558,585,500,460,329,407,1535
500,329,149,94,71,82,59,78,151,2442,OVER,OVER,OVER,1005,349,348,351,380,1263
