F3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1204,1957,1368,560,373,235,229,296,367,429,451,441,378,316,250,204,171,149
260,13495,3735,2522,868,479,273,287,389,518,625,688,686,626,513,422,353,292,253
280,5493690,13470,1266,507,354,224,218,290,397,496,567,571,532,464,394,335,291,240
300,OVER,OVER,688,322,350,235,202,224,279,332,379,395,371,323,285,241,220,196
320,2350269,OVER,OVER,858,404,267,208,169,165,166,166,162,148,131,113,101,90,89
340,205,3290192,OVER,OVER,6615,269,209,160,143,114,90,72,59,43,33,30,22,29
360,202,220,4744543,OVER,OVER,9356,245,222,189,156,114,86,60,48,37,22,32,23
380,97,79,1600,3985395,OVER,OVER,1666,190,178,146,121,101,68,53,40,27,33,25
400,173,75,98,468,3804727,OVER,OVER,339,152,141,116,99,75,54,40,37,22,15
420,243,103,48,92,93,1450648,OVER,OVER,183,113,100,72,64,52,40,35,25,37
440,98,48,49,29,41,29,OVER,OVER,OVER,158,59,69,46,45,30,27,19,22
460,199,83,67,18,27,15,210,OVER,OVER,OVER,102,49,45,39,32,25,24,23
480,124,80,103,46,27,14,19,1914,OVER,OVER,OVER,82,31,30,33,22,13,7
500,139,190,179,113,112,36,13,27,2362,OVER,OVER,OVER,86,35,35,25,35,33
