D7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,19512,43399,32613,12883,5715,1544,515,276,195,152,111,82,58,43,31,20,20,28
260,89845,70714,52669,20005,8340,2094,645,311,227,176,142,108,78,53,38,27,20,40
280,OVER,199734,95953,39958,20509,5936,1847,728,434,285,201,148,105,69,47,33,27,49
300,OVER,OVER,103513,66845,46234,16445,5518,2085,1112,653,402,257,166,101,70,51,42,64
320,OVER,OVER,OVER,58547,47991,19660,7224,2953,1624,964,589,378,239,154,98,66,57,96
340,489,OVER,OVER,OVER,48226,12265,6046,3183,2028,1336,850,566,359,228,149,94,81,112
360,97,1458,OVER,OVER,OVER,40584,4738,3226,2381,1677,1118,769,485,301,189,131,106,168
380,81,139,13424,OVER,OVER,OVER,8160,1844,1518,1151,809,550,358,227,139,95,84,179
400,288,154,158,4136,OVER,OVER,OVER,1710,780,640,461,330,250,157,114,73,73,239
420,232,124,137,96,520,OVER,OVER,OVER,575,313,264,204,161,114,86,67,75,317
440,91,50,53,39,39,153,OVER,OVER,OVER,433,152,163,118,96,68,58,79,387
460,219,79,101,21,29,21,1467,OVER,OVER,OVER,275,122,115,93,66,52,80,307
480,282,152,87,61,64,34,49,12794,OVER,OVER,OVER,235,89,77,78,48,69,262
500,225,217,67,55,40,37,30,33,16676,OVER,OVER,OVER,176,60,67,65,72,235
