C5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,93792,122055,79931,33273,15556,6388,3614,2773,2287,1918,1494,1158,802,543,389,274,228,274
260,151287,200594,137195,57292,25920,9676,4924,3648,3037,2608,2078,1727,1225,835,580,406,321,426
280,OVER,380524,248263,114893,60587,24265,11183,6419,4330,3262,2405,1865,1320,890,630,444,365,494
300,OVER,OVER,209207,146974,104661,49316,23397,12610,7588,5157,3394,2430,1582,1045,745,532,438,582
320,OVER,OVER,OVER,95436,84455,47211,25435,14721,9202,6339,4200,3022,1989,1314,909,642,511,661
340,5395,OVER,OVER,OVER,39355,29456,21700,16080,11756,8844,6072,4460,2920,1895,1302,906,704,887
360,247,2320,OVER,OVER,OVER,19477,17512,15946,13316,10654,7666,5660,3710,2399,1615,1091,847,1156
380,230,132,1725,OVER,OVER,OVER,9175,8688,8076,6943,5209,3933,2602,1689,1149,795,662,1164
400,293,156,136,1551,OVER,OVER,OVER,8070,3810,3594,2770,2252,1571,1083,773,577,538,1272
420,239,99,84,82,1333,OVER,OVER,OVER,4092,1605,1629,1372,1064,800,608,500,543,1678
440,204,79,60,48,50,848,OVER,OVER,OVER,4058,844,1057,817,596,483,384,481,1760
460,180,82,58,52,54,73,1502,OVER,OVER,OVER,2106,700,743,557,404,334,423,1518
480,171,88,67,56,83,104,182,2627,OVER,OVER,OVER,1444,456,431,427,311,356,1115
500,279,126,98,63,64,56,71,139,2168,OVER,OVER,OVER,876,264,298,334,357,898
