F9,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,108549,130376,80886,32146,14757,5938,3338,2540,2085,1769,1388,1104,788,563,421,310,260,311
260,161438,197627,128068,51743,22658,8268,4198,3143,2597,2269,1893,1605,1176,812,596,431,345,424
280,OVER,377866,226489,102033,54529,22088,9937,5578,3665,2785,2097,1701,1225,859,626,469,386,492
300,OVER,OVER,202098,142509,103475,48884,23160,12101,7052,4756,3124,2266,1509,1014,737,547,461,578
320,OVER,OVER,OVER,94587,83869,46643,24803,14148,8645,5904,3955,2869,1909,1282,922,671,552,684
340,5984,OVER,OVER,OVER,38987,28447,20297,14573,10420,7821,5481,4110,2766,1842,1313,931,749,881
360,502,2446,OVER,OVER,OVER,18396,15796,13936,11364,9176,6712,5091,3398,2247,1553,1089,877,1108
380,563,292,1746,OVER,OVER,OVER,8319,7374,6790,5878,4475,3441,2327,1564,1107,781,683,1082
400,721,351,272,1572,OVER,OVER,OVER,7599,3301,3089,2435,1991,1456,1043,773,606,566,1175
420,571,290,205,164,1396,OVER,OVER,OVER,3935,1465,1488,1242,1004,787,623,512,548,1489
440,407,205,139,106,115,910,OVER,OVER,OVER,4262,791,977,765,585,488,404,484,1512
460,439,217,136,108,111,114,1460,OVER,OVER,OVER,2056,664,731,551,422,371,435,1311
480,510,251,175,146,155,158,238,2697,OVER,OVER,OVER,1464,449,448,459,352,394,992
500,659,321,213,165,151,116,127,217,2177,OVER,OVER,OVER,908,307,370,399,416,860
