G8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,20601,42244,30582,11691,5025,1400,510,290,222,166,126,94,68,47,34,22,23,26
260,90324,74623,54105,19737,8204,2052,671,357,260,204,160,123,92,57,42,28,20,31
280,OVER,195092,94582,38500,19387,5723,1818,738,445,306,211,147,111,70,47,37,30,42
300,OVER,OVER,105206,67704,47267,16543,5615,2134,1148,679,420,268,167,109,72,55,45,53
320,OVER,OVER,OVER,61698,50564,20450,7517,3065,1694,1006,618,395,253,153,96,75,59,74
340,398,OVER,OVER,OVER,47530,12723,6296,3287,2107,1359,883,579,364,230,148,101,82,85
360,171,698,OVER,OVER,OVER,36271,4929,3364,2451,1716,1165,794,498,298,198,132,97,114
380,314,68,6563,OVER,OVER,OVER,8051,1911,1557,1198,834,556,372,232,146,108,84,115
400,223,124,239,2178,OVER,OVER,OVER,1698,801,641,483,352,236,145,112,81,75,141
420,198,147,96,89,328,OVER,OVER,OVER,596,318,262,206,143,110,73,68,78,178
440,232,114,82,55,55,140,OVER,OVER,OVER,434,150,154,104,87,62,49,67,190
460,246,88,131,41,58,26,1376,OVER,OVER,OVER,248,110,102,77,59,53,62,159
480,316,98,115,78,64,43,64,13952,OVER,OVER,OVER,203,80,80,76,57,68,139
500,282,147,66,58,68,42,32,48,13525,OVER,OVER,OVER,162,54,70,62,75,136
