D7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,20072,41864,30237,11511,4824,1246,432,234,177,143,114,85,63,45,36,30,25,34
260,83053,71310,52107,19335,7718,1849,562,278,212,167,134,106,79,52,41,27,27,33
280,OVER,187788,95423,38786,19601,5719,1775,703,425,283,199,146,105,70,52,37,35,42
300,OVER,OVER,104671,66282,45574,16135,5447,2094,1093,662,407,271,173,113,78,58,49,53
320,OVER,OVER,OVER,57812,46427,18754,7034,2874,1595,949,591,383,241,155,104,73,59,72
340,491,OVER,OVER,OVER,47445,11510,5696,3067,1960,1273,838,561,357,224,155,109,85,100
360,312,1038,OVER,OVER,OVER,38115,4505,3088,2277,1619,1091,740,471,307,193,135,107,129
380,332,173,9709,OVER,OVER,OVER,8390,1848,1523,1163,816,574,374,244,149,107,92,124
400,463,186,247,3210,OVER,OVER,OVER,1858,820,706,539,393,265,195,133,95,95,155
420,276,239,187,119,522,OVER,OVER,OVER,768,397,349,263,206,145,105,86,81,178
440,374,127,137,112,119,157,OVER,OVER,OVER,551,195,198,144,108,80,78,78,193
460,306,154,147,80,79,61,1445,OVER,OVER,OVER,342,139,149,100,71,60,76,164
480,477,230,106,121,64,59,60,12683,OVER,OVER,OVER,254,93,96,87,65,82,145
500,305,278,142,132,79,73,39,66,12476,OVER,OVER,OVER,228,73,77,91,82,146
