F1,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1279,1792,1104,459,326,227,230,288,366,422,442,427,375,305,242,200,167,138
260,20894,3026,1916,671,423,259,292,404,534,656,717,706,628,529,434,355,295,241
280,5037152,21768,1246,477,337,225,223,308,410,529,595,620,556,486,405,349,298,257
300,OVER,OVER,1254,358,364,254,215,239,290,357,406,426,393,344,299,260,221,197
320,1680760,OVER,OVER,1365,372,261,214,185,187,181,180,174,155,131,111,93,85,81
340,22,3100968,OVER,OVER,11373,260,214,177,152,127,97,77,49,37,23,16,12,9
360,-164,149,5038898,OVER,OVER,15116,261,223,203,173,126,98,64,45,21,20,12,9
380,-197,-10,1686,4448144,OVER,OVER,2707,208,202,184,153,115,77,44,25,17,4,8
400,-25,-124,-25,515,4569050,OVER,OVER,537,166,174,141,113,83,46,31,22,23,4
420,-88,-55,-70,-55,2,1695289,OVER,OVER,269,131,124,99,67,34,23,20,17,3
440,-116,-94,-123,-17,-19,10,OVER,OVER,OVER,212,81,76,47,28,17,18,8,2
460,-207,-31,-55,-39,-29,-8,239,OVER,OVER,OVER,122,60,42,21,19,14,3,2
480,-52,-133,-57,-32,-25,4,4,2347,OVER,OVER,OVER,90,22,20,10,7,1,-5
500,-378,-70,-83,-66,-40,-15,-17,1,2555,OVER,OVER,OVER,74,5,3,13,-6,-13
