D3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,18421,39338,29338,11574,5142,1353,457,254,191,153,117,94,75,61,49,39,37,46
260,80049,71819,53146,20284,8399,2053,629,311,228,187,152,123,90,64,49,41,38,50
280,OVER,191105,99440,40991,20591,5928,1799,710,427,295,212,158,120,80,58,50,44,63
300,OVER,OVER,108407,67390,46010,16172,5291,1979,1056,634,405,271,180,119,81,61,53,75
320,OVER,OVER,OVER,59728,48598,19500,7022,2823,1535,932,593,382,246,169,115,84,70,102
340,827,OVER,OVER,OVER,45432,11777,5698,2975,1903,1275,833,553,370,237,162,127,101,136
360,486,1578,OVER,OVER,OVER,36352,4439,3004,2255,1616,1104,749,492,298,207,150,123,184
380,580,353,14808,OVER,OVER,OVER,8233,1798,1505,1159,844,586,386,255,177,131,122,208
400,869,418,371,4190,OVER,OVER,OVER,1892,868,720,539,404,305,210,161,122,133,248
420,796,502,323,211,597,OVER,OVER,OVER,704,414,366,287,219,177,130,118,115,300
440,648,307,209,127,126,181,OVER,OVER,OVER,557,228,233,170,135,105,89,103,319
460,716,322,245,185,152,100,1343,OVER,OVER,OVER,337,172,164,126,106,84,103,282
480,801,460,272,214,175,87,91,13006,OVER,OVER,OVER,267,123,126,122,98,101,263
500,933,608,413,237,218,96,85,91,13475,OVER,OVER,OVER,267,104,117,110,122,255
